,g-city,g-rent,g-surf,g-rooms,t-city,t-max-rent,t-surf-min,t-rooms
365,Berlin,840 €,83 m²,3,Berlin,1.400 €,85 m²,4
366,Berlin,525 €,52 m²,2,Berlin,1.100 €,70 m²,3
367,Berlin,880 €,63 m²,3,Berlin,1.700 €,80 m²,"3,5"
368,Berlin,550 €,40 m²,"1,5",Berlin,650 €,55 m²,2
369,Berlin,1350 €,100 m²,3,Berlin,1.300 €,70 m²,"2,5"
370,Berlin,689 €,60 m²,2,Berlin,1.900 €,80 m²,3
371,Berlin,975 €,64 m²,2,Berlin,1.200 €,75 m²,3
372,Berlin,1000 €,100 m²,"3,5",Berlin,1.000 €,55 m²,2
373,Berlin,950 €,95 m²,"3,5",Berlin,2.700 €,120 m²,"4,5"
374,Berlin,640 €,55 m²,2,Berlin,2.000 €,75 m²,3
375,Berlin,948 €,96 m²,3,Berlin,800 €,55 m²,"1,5"
376,Berlin,1180 €,104 m²,3,Berlin,1.400 €,70 m²,"1,5"
377,Berlin,641 €,70 m²,2,Berlin,1.100 €,78 m²,"2,5"
378,Berlin,730 €,83 m²,3,Berlin,1.500 €,100 m²,4
379,Berlin,1500 €,65 m²,2,Berlin,1.500 €,69 m²,2
380,Berlin,900 €,72 m²,3,Berlin,500 €,30 m²,1
381,Berlin,499 €,61 m²,2,Berlin,2.000 €,80 m²,"3,5"
382,Berlin,1160 €,97 m²,3,Berlin,550 €,45 m²,"1,5"
383,Berlin,990 €,100 m²,3,Berlin,1.000 €,35 m²,1
384,Berlin,800 €,74 m²,2,Berlin,800 €,75 m²,"2,5"
385,Berlin,395 €,60 m²,2,Berlin,1.700 €,75 m²,3
386,Berlin,600 €,75 m²,"2,5",Berlin,700 €,70 m²,3
387,Berlin,510 €,60 m²,2,Berlin,1.600 €,80 m²,3
388,Berlin,800 €,85 m²,"3,5",Berlin,1.500 €,80 m²,3
389,Berlin,384 €,50 m²,"1,5",Berlin,700 €,75 m²,2
390,Berlin,780 €,80 m²,"2,5",Berlin,1.000 €,70 m²,2
391,Berlin,450 €,78 m²,2,Berlin,1.000 €,78 m²,"2,5"
392,Berlin,450 €,72 m²,"2,5",Berlin,1.300 €,90 m²,4
393,Berlin,2000 €,156 m²,5,Berlin,1.800 €,110 m²,4
394,Berlin,370 €,36 m²,1,Berlin,750 €,55 m²,2
395,Berlin,415 €,33 m²,1,Berlin,3.000 €,25 m²,1
396,Berlin,506 €,57 m²,2,Berlin,2.000 €,80 m²,4
397,Berlin,683 €,70 m²,3,Berlin,800 €,60 m²,2
398,Berlin,560 €,49 m²,"1,5",Berlin,900 €,50 m²,2
399,Berlin,1590 €,131 m²,5,Berlin,1.500 €,75 m²,3
400,Berlin,700 €,60 m²,2,Berlin,1.500 €,80 m²,3
401,Berlin,395 €,63 m²,"2,5",Berlin,800 €,50 m²,2
402,Berlin,550 €,77 m²,3,Berlin,1.500 €,90 m²,4
403,Berlin,518 €,78 m²,3,Berlin,1.200 €,75 m²,3
404,Berlin,700 €,60 m²,"2,5",Berlin,1.800 €,80 m²,3
405,Berlin,530 €,47 m²,2,Berlin,900 €,55 m²,"2,5"
406,Berlin,420 €,40 m²,1,Berlin,550 €,30 m²,1
407,Berlin,870 €,70 m²,2,Berlin,1.500 €,70 m²,"2,5"
408,Berlin,1100 €,87 m²,3,Berlin,1.800 €,80 m²,3
409,Berlin,1800 €,112 m²,5,Berlin,1.000 €,20 m²,2
410,Berlin,800 €,74 m²,3,Berlin,2.000 €,100 m²,5
411,Berlin,615 €,82 m²,3,Berlin,500 €,50 m²,2
412,Berlin,935 €,94 m²,"4,5",Berlin,2.000 €,100 m²,4
413,Berlin,845 €,77 m²,2,Berlin,1.600 €,90 m²,3
414,Berlin,600 €,63 m²,2,Berlin,1.600 €,75 m²,3
415,Berlin,355 €,40 m²,"1,5",Berlin,900 €,60 m²,2
416,Berlin,550 €,64 m²,3,Berlin,1.100 €,95 m²,"3,5"
417,Berlin,355 €,48 m²,2,Berlin,550 €,40 m²,"1,5"
418,Berlin,700 €,80 m²,2,Berlin,2.000 €,60 m²,3
419,Berlin,900 €,96 m²,"3,5",Berlin,600 €,50 m²,2
420,Berlin,1100 €,108 m²,3,Berlin,2.000 €,110 m²,"4,5"
421,Berlin,815 €,81 m²,3,Berlin,650 €,60 m²,2
422,Berlin,500 €,65 m²,1,Berlin,1.500 €,85 m²,1
423,Berlin,950 €,72 m²,3,Berlin,700 €,52 m²,"1,5"
424,Berlin,530 €,58 m²,"2,5",Berlin,1.300 €,85 m²,3
425,Berlin,850 €,75 m²,2,Berlin,500 €,35 m²,2
426,Berlin,366 €,59 m²,3,Berlin,700 €,55 m²,"2,5"
427,Berlin,750 €,80 m²,2,Berlin,1.000 €,70 m²,"2,5"
428,Berlin,645 €,44 m²,2,Berlin,1.000 €,50 m²,2
429,Berlin,1250 €,86 m²,4,Hamburg,700 €,30 m²,"1,5"
430,Berlin,950 €,85 m²,3,Berlin,900 €,65 m²,"2,5"
431,Berlin,660 €,60 m²,2,Berlin,1.700 €,65 m²,2
432,Berlin,300 €,30 m²,2,Berlin,700 €,20 m²,"1,5"
433,Berlin,550 €,65 m²,2,Berlin,1.200 €,75 m²,3
434,Berlin,457 €,52 m²,"2,5",Berlin,900 €,40 m²,2
435,Berlin,1035 €,85 m²,3,Berlin,1.800 €,100 m²,4
436,Berlin,400 €,53 m²,2,Berlin,1.100 €,50 m²,"1,5"
437,Berlin,1256 €,81 m²,3,Berlin,2.400 €,100 m²,4
438,Berlin,688 €,100 m²,3,Berlin,800 €,90 m²,"3,5"
439,Berlin,1650 €,210 m²,6,Berlin,1.300 €,75 m²,"2,5"
440,Berlin,450 €,82 m²,3,Berlin,1.600 €,80 m²,3
441,Berlin,1300 €,115 m²,"3,5",Berlin,600 €,50 m²,"2,5"
442,Berlin,320 €,32 m²,1,Berlin,1.600 €,60 m²,2
443,Berlin,1014 €,100 m²,4,Berlin,2.400 €,130 m²,5
444,Berlin,325 €,61 m²,2,Berlin,620 €,69 m²,2
445,Berlin,593 €,85 m²,3,Berlin,1.500 €,90 m²,4
446,Berlin,385 €,45 m²,"1,5",Berlin,1.200 €,45 m²,2
447,Berlin,466 €,63 m²,2,Berlin,1.200 €,60 m²,2
448,Berlin,515 €,80 m²,2,Berlin,2.000 €,90 m²,3
449,Berlin,900 €,109 m²,5,Berlin,1.300 €,80 m²,4
450,Berlin,851 €,72 m²,3,Berlin,600 €,40 m²,2
451,Berlin,499 €,65 m²,3,Berlin,800 €,80 m²,"3,5"
452,Berlin,511 €,51 m²,2,Berlin,1.500 €,80 m²,3
453,Berlin,775 €,78 m²,2,Berlin,1.400 €,85 m²,3
454,Berlin,420 €,42 m²,2,Berlin,1.000 €,60 m²,2
455,Berlin,527 €,56 m²,2,Berlin,1.300 €,65 m²,3
456,Berlin,486 €,54 m²,2,Berlin,360 €,30 m²,1
457,Berlin,775 €,47 m²,1,Berlin,1.250 €,59 m²,2
458,Berlin,500 €,55 m²,2,Berlin,1.000 €,75 m²,"2,5"
459,Berlin,260 €,43 m²,"1,5",Berlin,650 €,60 m²,2
460,Berlin,460 €,75 m²,2,Berlin,1.200 €,80 m²,3
461,Berlin,305 €,38 m²,"1,5",Berlin,1.200 €,60 m²,"2,5"
462,Berlin,395 €,62 m²,2,Berlin,1.000 €,60 m²,"2,5"
463,Berlin,900 €,55 m²,2,Berlin,1.200 €,65 m²,3
464,Berlin,795 €,75 m²,2,Berlin,2.000 €,95 m²,"3,5"
465,Berlin,900 €,85 m²,2,Berlin,1.200 €,85 m²,"3,5"
466,Berlin,620 €,60 m²,2,Berlin,900 €,60 m²,3
467,Berlin,390 €,83 m²,"3,5",Berlin,1.000 €,80 m²,4
468,Berlin,1000 €,90 m²,3,Berlin,1.600 €,90 m²,4
469,Berlin,1800 €,160 m²,5,Berlin,1.100 €,85 m²,3
470,Berlin,480 €,43 m²,"1,5",Berlin,1.000 €,55 m²,"2,5"
471,Berlin,624 €,48 m²,2,Berlin,1.700 €,80 m²,3
472,Berlin,550 €,60 m²,2,Berlin,1.300 €,70 m²,4
473,Berlin,407 €,69 m²,3,Berlin,700 €,75 m²,4
474,Berlin,862 €,94 m²,3,Berlin,700 €,50 m²,2
475,Berlin,488 €,50 m²,2,Berlin,1.500 €,70 m²,3
476,Berlin,1124 €,60 m²,2,Berlin,1.750 €,60 m²,3
477,Berlin,900 €,97 m²,"3,5",Berlin,600 €,45 m²,2
478,Berlin,750 €,69 m²,2,Berlin,2.200 €,85 m²,3
479,Berlin,550 €,56 m²,"2,5",Berlin,1.500 €,55 m²,3
480,Berlin,700 €,70 m²,2,Berlin,1.400 €,90 m²,1
481,Berlin,627 €,70 m²,2,Berlin,950 €,65 m²,2
482,Berlin,399 €,63 m²,2,Berlin,900 €,85 m²,3
483,Berlin,365 €,60 m²,"2,5",Berlin,950 €,85 m²,"3,5"
484,Berlin,955 €,70 m²,2,Berlin,1.500 €,80 m²,3
485,Berlin,1700 €,120 m²,"3,5",Hamburg,2.000 €,85 m²,2
486,Berlin,800 €,75 m²,4,Berlin,1.500 €,45 m²,2
487,Berlin,700 €,65 m²,3,Düsseldorf,1.500 €,60 m²,"2,5"
488,Berlin,570 €,52 m²,2,Berlin,1.000 €,70 m²,"2,5"
489,Berlin,800 €,70 m²,2,Berlin,1.400 €,80 m²,3
490,Berlin,1050 €,145 m²,"4,5",Berlin,1.700 €,95 m²,3
491,Berlin,680 €,75 m²,2,Berlin,1.600 €,85 m²,3
492,Berlin,1200 €,107 m²,3,Berlin,1.650 €,100 m²,3
493,Berlin,440 €,45 m²,"1,5",Berlin,1.200 €,60 m²,3
494,Berlin,1750 €,160 m²,5,Berlin,1.000 €,80 m²,3
495,Berlin,1150 €,97 m²,"2,5",Berlin,1.800 €,80 m²,4
496,Berlin,750 €,80 m²,3,Berlin,2.000 €,100 m²,4
497,Berlin,230 €,33 m²,1,Berlin,800 €,30 m²,2
498,Berlin,650 €,65 m²,2,Berlin,1.200 €,70 m²,3
499,Berlin,380 €,28 m²,1,Berlin,1.800 €,40 m²,1
500,Berlin,635 €,85 m²,2,Berlin,1.500 €,80 m²,3
501,Berlin,1564 €,102 m²,3,Berlin,800 €,45 m²,2
502,Berlin,1100 €,95 m²,"3,5",Berlin,1.000 €,40 m²,2
503,Berlin,500 €,50 m²,2,Berlin,1.200 €,65 m²,3
504,Berlin,705 €,44 m²,1,Berlin,750 €,42 m²,"1,5"
505,Berlin,530 €,58 m²,3,Berlin,1.300 €,80 m²,3
506,Berlin,900 €,53 m²,2,Berlin,2.500 €,30 m²,1
507,Berlin,850 €,70 m²,"2,5",Berlin,1.200 €,90 m²,4
508,Berlin,860 €,74 m²,"2,5",Berlin,800 €,50 m²,2
509,Berlin,601 €,60 m²,2,Berlin,800 €,45 m²,2
510,Berlin,2050 €,120 m²,5,Berlin,1.700 €,40 m²,2
511,Berlin,515 €,71 m²,2,Berlin,1.600 €,80 m²,3
512,Berlin,450 €,78 m²,3,Berlin,2.000 €,120 m²,3
513,Berlin,2000 €,94 m²,3,Berlin,3.500 €,130 m²,4
514,Berlin,1000 €,60 m²,2,Fulda,2.000 €,65 m²,3
515,Berlin,1600 €,100 m²,3,Berlin,850 €,45 m²,2
516,Berlin,700 €,72 m²,2,Berlin,900 €,45 m²,"1,5"
517,Berlin,450 €,55 m²,1,Berlin,1.000 €,60 m²,2
518,Berlin,366 €,50 m²,2,Berlin,1.000 €,75 m²,2
519,Berlin,800 €,55 m²,2,Berlin,1.200 €,70 m²,1
520,Berlin,580 €,65 m²,3,Berlin,1.600 €,80 m²,"3,5"
521,Berlin,745 €,70 m²,2,Berlin,1.600 €,75 m²,"2,5"
522,Berlin,500 €,121 m²,4,Berlin,950 €,85 m²,3
523,Berlin,950 €,78 m²,3,Berlin,1.600 €,80 m²,3
524,Berlin,509 €,77 m²,2,Berlin,1.000 €,80 m²,4
525,Berlin,979 €,75 m²,"2,5",Berlin,580 €,30 m²,1
526,Berlin,720 €,55 m²,2,Berlin,1.800 €,80 m²,3
527,Berlin,499 €,99 m²,"4,5",Berlin,400 €,75 m²,3
528,Berlin,380 €,56 m²,2,Berlin,1.500 €,80 m²,3
529,Berlin,960 €,93 m²,3,Berlin,500 €,35 m²,1
530,Berlin,584 €,64 m²,"2,5",Berlin,800 €,60 m²,2
531,Berlin,515 €,77 m²,3,Berlin,1.000 €,60 m²,500 € | 3 Zi. | 75 m²
532,Berlin,2200 €,83 m²,3,Berlin,1.200 €,50 m²,2
533,Berlin,500 €,64 m²,2,München,1.600 €,75 m²,3
534,Berlin,970 €,69 m²,3,Berlin,2.600 €,130 m²,3
535,Berlin,800 €,86 m²,3,Berlin,1.700 €,120 m²,4
536,Berlin,556 €,47 m²,1,Berlin,1.250 €,60 m²,3
537,Berlin,470 €,45 m²,2,Berlin,2.000 €,70 m²,"2,5"
538,Berlin,950 €,110 m²,3,Berlin,1.400 €,90 m²,"3,5"
539,Berlin,400 €,40 m²,"1,5",Berlin,600 €,45 m²,2
540,Berlin,400 €,50 m²,2,Berlin,1.500 €,80 m²,3
541,Berlin,495 €,49 m²,2,Berlin,2.000 €,50 m²,3
542,Berlin,800 €,70 m²,3,Berlin,1.800 €,90 m²,3
543,Berlin,700 €,87 m²,2,Berlin,600 €,45 m²,1
544,Berlin,699 €,62 m²,2,Berlin,800 €,42 m²,"1,5"
545,Berlin,336 €,46 m²,2,Berlin,1.000 €,60 m²,2
546,Berlin,940 €,140 m²,4,Berlin,600 €,80 m²,2
547,Berlin,580 €,60 m²,2,Berlin,1.600 €,60 m²,"2,5"
548,Berlin,650 €,51 m²,2,Berlin,1.600 €,60 m²,2
549,Berlin,570 €,75 m²,"3,5",Berlin,1.200 €,85 m²,"3,5"
550,Berlin,900 €,105 m²,"3,5",Berlin,2.000 €,100 m²,"3,5"
551,Berlin,500 €,54 m²,2,Berlin,750 €,20 m²,1
552,Berlin,277 €,33 m²,1,Berlin,400 €,45 m²,"1,5"
553,Berlin,481 €,102 m²,4,Berlin,1.500 €,100 m²,4
554,Berlin,450 €,50 m²,2,Berlin,1.200 €,65 m²,3
555,Berlin,360 €,56 m²,2,Berlin,800 €,40 m²,1
556,Berlin,700 €,63 m²,"2,5",Berlin,1.600 €,50 m²,3
557,Berlin,414 €,47 m²,2,Berlin,1.300 €,60 m²,"2,5"
558,Berlin,1411 €,87 m²,"3,5",Berlin,1.000 €,60 m²,2
559,Berlin,342 €,51 m²,2,Berlin,1.100 €,80 m²,3
560,Berlin,425 €,58 m²,2,Berlin,1.500 €,35 m²,1
561,Berlin,750 €,65 m²,2,Berlin,1.000 €,70 m²,3
562,Berlin,516 €,48 m²,2,Berlin,1.000 €,50 m²,"2,5"
563,Berlin,1200 €,105 m²,3,Berlin,1.000 €,50 m²,2
564,Berlin,640 €,56 m²,2,Berlin,450 €,40 m²,1
565,Berlin,1500 €,94 m²,4,Berlin,1.000 €,45 m²,2
566,Berlin,999 €,82 m²,3,Berlin,650 €,45 m²,"1,5"
567,Berlin,374 €,62 m²,"2,5",Berlin,800 €,75 m²,3
568,Berlin,462 €,70 m²,3,Berlin,1.400 €,85 m²,"3,5"
569,Berlin,957 €,105 m²,3,Berlin,750 €,50 m²,2
570,Berlin,677 €,50 m²,2,Berlin,2.200 €,85 m²,3
571,Berlin,650 €,80 m²,"2,5",Berlin,900 €,100 m²,3
572,Berlin,1100 €,87 m²,3,Berlin,2.000 €,90 m²,4
573,Berlin,1157 €,121 m²,3,Berlin,1.000 €,65 m²,"2,5"
574,Berlin,416 €,77 m²,4,Berlin,650 €,66 m²,3
575,Berlin,490 €,72 m²,2,Berlin,2.000 €,85 m²,3
576,Berlin,440 €,65 m²,3,Berlin,900 €,70 m²,3
577,Berlin,376 €,59 m²,2,Berlin,500 €,41 m²,"1,5"
578,Berlin,500 €,62 m²,2,Berlin,1.200 €,65 m²,3
579,Berlin,828 €,92 m²,3,Berlin,1.890 €,120 m²,5
580,Berlin,500 €,54 m²,"2,5",Berlin,1.500 €,60 m²,3
581,Berlin,580 €,60 m²,2,Berlin,1.200 €,90 m²,3
582,Berlin,1100 €,100 m²,3,Berlin,2.000 €,50 m²,2
583,Berlin,440 €,59 m²,2,Berlin,550 €,50 m²,"1,5"
584,Berlin,473 €,44 m²,2,Köln,1.100 €,40 m²,"1,5"
585,Berlin,800 €,78 m²,"2,5",Berlin,1.000 €,65 m²,"2,5"
586,Berlin,937 €,85 m²,3,Berlin,450 €,40 m²,1
587,Berlin,650 €,75 m²,3,Berlin,1.300 €,75 m²,3
588,Berlin,770 €,85 m²,3,Berlin,1.900 €,115 m²,4
589,Berlin,1750 €,120 m²,"3,5",Berlin,1.200 €,60 m²,2
590,Berlin,503 €,58 m²,2,Berlin,1.000 €,55 m²,"2,5"
591,Berlin,700 €,100 m²,"2,5",Berlin,1.100 €,75 m²,"2,5"
592,Berlin,755 €,59 m²,2,Berlin,1.000 €,70 m²,3
593,Berlin,1250 €,108 m²,"4,5",Berlin,1.500 €,90 m²,4
594,Berlin,1305 €,150 m²,4,Berlin,1.100 €,80 m²,3
595,Berlin,400 €,45 m²,"1,5",Berlin,800 €,60 m²,"2,5"
596,Berlin,660 €,70 m²,3,Berlin,3.000 €,70 m²,"2,5"
597,Berlin,915 €,125 m²,5,Berlin,800 €,80 m²,3
598,Berlin,890 €,87 m²,3,Berlin,1.000 €,60 m²,2
599,Berlin,932 €,107 m²,4,Berlin,3.000 €,110 m²,1
600,Berlin,965 €,80 m²,3,Berlin,3.000 €,100 m²,"3,5"
601,Berlin,548 €,77 m²,3,Berlin,1.200 €,85 m²,"3,5"
602,Berlin,550 €,58 m²,"2,5",Berlin,1.800 €,75 m²,3
603,Berlin,604 €,65 m²,2,Berlin,1.300 €,80 m²,3
604,Berlin,560 €,57 m²,2,Berlin,1.200 €,nicht angegeben,"2,5"
605,Berlin,400 €,50 m²,2,Berlin,600 €,50 m²,"2,5"
606,Berlin,1250 €,100 m²,3,Berlin,2.500 €,80 m²,3
607,Berlin,360 €,54 m²,2,Berlin,2.000 €,110 m²,"3,5"
608,Berlin,400 €,34 m²,1,Berlin,1.500 €,60 m²,3
609,Berlin,700 €,72 m²,2,Berlin,400 €,38 m²,1
610,Berlin,331 €,56 m²,2,Berlin,550 €,70 m²,3
611,Berlin,452 €,55 m²,2,Berlin,1.300 €,80 m²,"3,5"
612,Berlin,670 €,65 m²,2,Berlin,1.700 €,90 m²,"3,5"
613,Berlin,1315 €,97 m²,2,Berlin,800 €,35 m²,2
614,Berlin,541 €,60 m²,2,Berlin,1.600 €,70 m²,3
615,Berlin,426 €,70 m²,2,Berlin,1.500 €,90 m²,3
616,Berlin,940 €,90 m²,3,Berlin,700 €,45 m²,2
617,Berlin,680 €,47 m²,"1,5",Berlin,500 €,20 m²,1
618,Berlin,690 €,81 m²,3,Berlin,1.800 €,100 m²,"4,5"
619,Berlin,368 €,64 m²,2,Berlin,900 €,65 m²,3
620,Berlin,394 €,64 m²,2,Berlin,800 €,78 m²,"3,5"
621,Berlin,819 €,78 m²,3,Berlin,1.500 €,60 m²,2
622,Berlin,575 €,48 m²,1,Berlin,2.500 €,60 m²,"2,5"
623,Berlin,535 €,85 m²,2,Berlin,1.000 €,86 m²,3
624,Berlin,782 €,89 m²,3,Berlin,1.300 €,110 m²,5
625,Berlin,500 €,50 m²,2,Berlin,2.000 €,70 m²,2
626,Berlin,381 €,41 m²,1,Berlin,850 €,60 m²,2
627,Berlin,500 €,85 m²,3,Berlin,1.000 €,80 m²,4
628,Berlin,500 €,76 m²,4,Berlin,2.000 €,100 m²,4
629,Berlin,450 €,73 m²,3,Berlin,1.200 €,80 m²,3
630,Berlin,370 €,42 m²,1,Berlin,600 €,40 m²,"1,5"
631,Berlin,220 €,30 m²,1,Berlin,1.400 €,40 m²,2
632,Berlin,460 €,69 m²,3,Berlin,1.250 €,70 m²,2
633,Berlin,640 €,40 m²,2,Berlin,1.000 €,45 m²,2
634,Berlin,1035 €,112 m²,4,Berlin,850 €,65 m²,2
635,Berlin,670 €,66 m²,"2,5",Berlin,750 €,50 m²,"2,5"
636,Berlin,900 €,47 m²,2,München,940 €,40 m²,1
637,Berlin,370 €,65 m²,3,Berlin,1.000 €,95 m²,5
638,Berlin,395 €,55 m²,2,Berlin,1.000 €,70 m²,3
639,Berlin,470 €,58 m²,2,Berlin,1.500 €,70 m²,"2,5"
640,Berlin,800 €,70 m²,2,Berlin,1.500 €,nicht angegeben,3
641,Berlin,690 €,70 m²,"2,5",Berlin,1.700 €,70 m²,3
642,Berlin,400 €,50 m²,2,Berlin,1.500 €,70 m²,3
643,Berlin,860 €,67 m²,"2,5",Berlin,1.000 €,70 m²,3
644,Berlin,540 €,60 m²,2,Berlin,1.250 €,80 m²,3
645,Berlin,428 €,50 m²,2,Berlin,1.050 €,45 m²,"1,5"
646,Berlin,482 €,55 m²,2,Berlin,1.200 €,50 m²,"2,5"
647,Berlin,563 €,66 m²,3,Berlin,300 €,20 m²,1
648,Berlin,590 €,38 m²,1,Berlin,700 €,40 m²,2
649,Berlin,800 €,50 m²,2,Berlin,900 €,70 m²,3
650,Berlin,670 €,52 m²,2,Berlin,1.000 €,50 m²,2
651,Berlin,617 €,90 m²,3,Berlin,2.200 €,90 m²,"3,5"
652,Berlin,790 €,73 m²,"2,5",Berlin,600 €,45 m²,"1,5"
653,Berlin,450 €,57 m²,2,Berlin,850 €,58 m²,"2,5"
654,Berlin,331 €,55 m²,2,Berlin,800 €,65 m²,3
655,Berlin,620 €,66 m²,2,Berlin,1.200 €,75 m²,3
656,Berlin,1000 €,108 m²,3,Berlin,2.000 €,120 m²,4
657,Berlin,660 €,66 m²,2,Berlin,1.000 €,80 m²,3
658,Berlin,460 €,54 m²,2,Berlin,1.000 €,55 m²,2
659,Berlin,400 €,50 m²,2,Potsdam,1.200 €,30 m²,1
660,Berlin,1050 €,55 m²,1,Berlin,650 €,30 m²,1
661,Berlin,330 €,50 m²,2,Berlin,700 €,55 m²,2
662,Berlin,850 €,102 m²,3,Berlin,700 €,60 m²,"2,5"
663,Berlin,850 €,80 m²,3,Brandenberg,1.000 €,80 m²,3
664,Berlin,500 €,63 m²,2,Berlin,1.400 €,60 m²,3
665,Berlin,800 €,62 m²,2,Berlin,1.500 €,70 m²,3
666,Berlin,1000 €,101 m²,3,Berlin,1.000 €,100 m²,"3,5"
667,Berlin,665 €,67 m²,2,Berlin,1.150 €,80 m²,3
668,Berlin,740 €,77 m²,2,Berlin,1.500 €,90 m²,3
669,Berlin,733 €,65 m²,2,Berlin,1.600 €,70 m²,3
670,Berlin,480 €,57 m²,2,Berlin,1.100 €,65 m²,2
671,Berlin,610 €,74 m²,3,Berlin,1.700 €,90 m²,4
672,Berlin,780 €,76 m²,3,Berlin,1.500 €,80 m²,2
673,Berlin,750 €,115 m²,3,Berlin,900 €,80 m²,3
674,Berlin,652 €,66 m²,2,Berlin,600 €,30 m²,1
675,Berlin,410 €,60 m²,3,Wien,900 €,50 m²,"1,5"
676,Berlin,439 €,67 m²,2,Berlin,850 €,80 m²,3
677,Berlin,590 €,47 m²,1,Berlin,1.000 €,55 m²,1
678,Berlin,650 €,67 m²,3,Berlin,1.800 €,80 m²,3
679,Berlin,900 €,80 m²,3,Berlin,1.400 €,90 m²,"3,5"
680,Berlin,600 €,56 m²,2,Berlin,2.200 €,100 m²,4
681,Berlin,1480 €,140 m²,4,Berlin,1.500 €,20 m²,3
682,Berlin,700 €,70 m²,2,Berlin,500 €,40 m²,1
683,Berlin,750 €,107 m²,4,Potsdam,1.000 €,94 m²,3
684,Berlin,750 €,57 m²,2,Berlin,1.800 €,80 m²,3
685,Berlin,520 €,58 m²,2,Berlin,1.700 €,90 m²,3
686,Berlin,950 €,80 m²,"2,5",Berlin,3.500 €,120 m²,4
687,Berlin,500 €,40 m²,1,Berlin,3.200 €,60 m²,2
688,Berlin,750 €,70 m²,"3,5",Berlin,1.300 €,95 m²,4
689,Berlin,570 €,75 m²,2,Berlin,1.600 €,85 m²,4
690,Berlin,300 €,37 m²,1,Berlin,850 €,68 m²,2
691,Berlin,450 €,34 m²,"1,5",Berlin,800 €,50 m²,"2,5"
692,Berlin,392 €,67 m²,"2,5",Buckow,750 €,80 m²,"3,5"
693,Berlin,590 €,73 m²,3,Berlin,1.300 €,80 m²,3
694,Berlin,587 €,51 m²,"1,5",Berlin,900 €,20 m²,1
695,Berlin,600 €,45 m²,2,Berlin,2.000 €,50 m²,"2,5"
696,Berlin,400 €,65 m²,2,Berlin,1.500 €,80 m²,"3,5"
697,Berlin,810 €,83 m²,2,Berlin,1.400 €,85 m²,"3,5"
698,Berlin,480 €,50 m²,2,Berlin,1.800 €,85 m²,3
699,Berlin,530 €,35 m²,1,Berlin,1.000 €,50 m²,2
700,Berlin,629 €,40 m²,1,Berlin,800 €,45 m²,2
701,Berlin,1023 €,68 m²,"2,5",Berlin,800 €,50 m²,2
702,Berlin,605 €,80 m²,"3,5",Berlin,1.700 €,90 m²,4
703,Berlin,360 €,53 m²,2,Berlin,1.200 €,100 m²,4
704,Berlin,800 €,55 m²,2,Berlin,1.100 €,60 m²,"2,5"
705,Berlin,500 €,60 m²,"1,5",Berlin,380 €,10 m²,1
706,Berlin,850 €,105 m²,3,Berlin,3.000 €,130 m²,4
707,Berlin,470 €,60 m²,2,Berlin,1.000 €,80 m²,3
708,Berlin,580 €,64 m²,2,Berlin,1.000 €,55 m²,2
709,Berlin,605 €,53 m²,2,Berlin,1.100 €,85 m²,3
710,Berlin,605 €,61 m²,2,Berlin,1.150 €,30 m²,1
711,Berlin,500 €,62 m²,2,Berlin,750 €,50 m²,"1,5"
712,Berlin,583 €,52 m²,2,Berlin,2.000 €,90 m²,3
713,Berlin,800 €,85 m²,3,Berlin,1.400 €,80 m²,3
714,Berlin,350 €,57 m²,3,Berlin,1.000 €,70 m²,"3,5"
715,Berlin,960 €,98 m²,"3,5",Berlin,700 €,65 m²,"2,5"
716,Berlin,550 €,50 m²,2,Berlin,1.000 €,60 m²,3
717,Berlin,680 €,74 m²,3,Berlin,1.800 €,90 m²,"3,5"
718,Berlin,825 €,72 m²,2,Berlin,1.000 €,30 m²,1
719,Berlin,750 €,56 m²,2,Berlin,2.300 €,80 m²,3
720,Berlin,1950 €,114 m²,4,Berlin,1.400 €,80 m²,3
721,Berlin,1163 €,90 m²,3,Berlin,800 €,55 m²,2
722,Berlin,1390 €,110 m²,4,Berlin,1.500 €,90 m²,3
723,Berlin,1600 €,120 m²,4,Berlin,2.600 €,100 m²,"3,5"
724,Berlin,1035 €,83 m²,3,Berlin,600 €,50 m²,2
725,Berlin,650 €,45 m²,2,Berlin,1.800 €,60 m²,3
726,Berlin,835 €,65 m²,"2,5",Berlin,1.500 €,75 m²,3
727,Berlin,560 €,73 m²,"2,5",Berlin,700 €,45 m²,2
728,Berlin,869 €,72 m²,2,Berlin,1.000 €,65 m²,3
729,Berlin,1150 €,80 m²,"2,5",Berlin,2.300 €,90 m²,"3,5"
730,Berlin,938 €,96 m²,3,Berlin,2.000 €,90 m²,3
731,Berlin,414 €,35 m²,1,Berlin,500 €,38 m²,1
732,Berlin,1000 €,70 m²,4,Berlin,1.200 €,65 m²,2
733,Berlin,885 €,85 m²,3,Berlin,900 €,80 m²,3
734,Berlin,887 €,65 m²,"2,5",Berlin,850 €,50 m²,2
735,Berlin,600 €,60 m²,2,Berlin,900 €,65 m²,2
736,Berlin,463 €,65 m²,2,Berlin,1.000 €,90 m²,4
737,Berlin,390 €,72 m²,2,Berlin,390 €,45 m²,"1,5"
738,Berlin,920 €,60 m²,"1,5",Berlin,2.000 €,70 m²,"2,5"
739,Berlin,495 €,71 m²,2,Berlin,1.000 €,80 m²,3
